Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions Totals","458","Malaysia","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","244.9203","E","Estimated value",""
"GT","Emissions Totals","458","Malaysia","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1.3334","E","Estimated value",""
"GT","Emissions Totals","458","Malaysia","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","24115.092","E","Estimated value",""
"GT","Emissions Totals","458","Malaysia","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6857.7686","E","Estimated value",""
"GT","Emissions Totals","458","Malaysia","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","353.3582","E","Estimated value",""
"GT","Emissions Totals","458","Malaysia","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","31326.2188","E","Estimated value",""
"GT","Emissions Totals","462","Maldives","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2.5241","E","Estimated value",""
"GT","Emissions Totals","462","Maldives","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0169","E","Estimated value",""
"GT","Emissions Totals","462","Maldives","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","190.2245","E","Estimated value",""
"GT","Emissions Totals","462","Maldives","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","70.6747","E","Estimated value",""
"GT","Emissions Totals","462","Maldives","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4.4832","E","Estimated value",""
"GT","Emissions Totals","462","Maldives","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","265.3824","E","Estimated value",""
"GT","Emissions Totals","466","Mali","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","46.8","E","Estimated value",""
"GT","Emissions Totals","466","Mali","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.5942","E","Estimated value",""
"GT","Emissions Totals","466","Mali","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","471.9639","E","Estimated value",""
"GT","Emissions Totals","466","Mali","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1310.4013","E","Estimated value",""
"GT","Emissions Totals","466","Mali","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","157.4612","E","Estimated value",""
"GT","Emissions Totals","466","Mali","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1939.8265","E","Estimated value",""
"GT","Emissions Totals","470","Malta","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","5.8561","E","Estimated value",""
"GT","Emissions Totals","470","Malta","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0341","E","Estimated value",""
"GT","Emissions Totals","470","Malta","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","327.1054","E","Estimated value",""
"GT","Emissions Totals","470","Malta","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","216.2309","E","Estimated value",""
"GT","Emissions Totals","470","Malta","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","163.9695","E","Estimated value",""
"GT","Emissions Totals","470","Malta","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","9.0479","E","Estimated value",""
"GT","Emissions Totals","470","Malta","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","716.3538","E","Estimated value",""
"GT","Emissions Totals","584","Marshall Islands","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1002","E","Estimated value",""
"GT","Emissions Totals","584","Marshall Islands","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0002","E","Estimated value",""
"GT","Emissions Totals","584","Marshall Islands","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","17.7356","E","Estimated value",""
"GT","Emissions Totals","584","Marshall Islands","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2.8046","E","Estimated value",""
"GT","Emissions Totals","584","Marshall Islands","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0548","E","Estimated value",""
"GT","Emissions Totals","584","Marshall Islands","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","20.5949","E","Estimated value",""
"GT","Emissions Totals","474","Martinique","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","474","Martinique","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","474","Martinique","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","474","Martinique","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","474","Martinique","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","474","Martinique","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","478","Mauritania","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","16.8166","E","Estimated value",""
"GT","Emissions Totals","478","Mauritania","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1351","E","Estimated value",""
"GT","Emissions Totals","478","Mauritania","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","417.1846","E","Estimated value",""
"GT","Emissions Totals","478","Mauritania","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","470.8654","E","Estimated value",""
"GT","Emissions Totals","478","Mauritania","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","35.8057","E","Estimated value",""
"GT","Emissions Totals","478","Mauritania","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","923.8557","E","Estimated value",""
"GT","Emissions Totals","480","Mauritius","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","9.6354","E","Estimated value",""
"GT","Emissions Totals","480","Mauritius","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0754","E","Estimated value",""
"GT","Emissions Totals","480","Mauritius","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","561.6689","E","Estimated value",""
"GT","Emissions Totals","480","Mauritius","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","26.6654","E","Estimated value",""
"GT","Emissions Totals","480","Mauritius","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","269.7922","E","Estimated value",""
"GT","Emissions Totals","480","Mauritius","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","19.9758","E","Estimated value",""
"GT","Emissions Totals","480","Mauritius","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","878.1023","E","Estimated value",""
"GT","Emissions Totals","175","Mayotte","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","175","Mayotte","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","175","Mayotte","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","175","Mayotte","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","175","Mayotte","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","175","Mayotte","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","484","Mexico","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1995.4498","E","Estimated value",""
"GT","Emissions Totals","484","Mexico","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6.1693","E","Estimated value",""
"GT","Emissions Totals","484","Mexico","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","46967.1355","E","Estimated value",""
"GT","Emissions Totals","484","Mexico","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2466.6509","E","Estimated value",""
"GT","Emissions Totals","484","Mexico","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","55872.595","E","Estimated value",""
"GT","Emissions Totals","484","Mexico","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1634.8638","E","Estimated value",""
"GT","Emissions Totals","484","Mexico","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","106941.2452","E","Estimated value",""
"GT","Emissions Totals","583","Micronesia (Federated States of)","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1513","E","Estimated value",""
"GT","Emissions Totals","583","Micronesia (Federated States of)","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","583","Micronesia (Federated States of)","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","15.7358","E","Estimated value",""
"GT","Emissions Totals","583","Micronesia (Federated States of)","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4.237","E","Estimated value",""
"GT","Emissions Totals","583","Micronesia (Federated States of)","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0094","E","Estimated value",""
"GT","Emissions Totals","583","Micronesia (Federated States of)","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","19.9821","E","Estimated value",""
"GT","Emissions Totals","492","Monaco","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1458","E","Estimated value",""
"GT","Emissions Totals","492","Monaco","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","492","Monaco","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.5156","E","Estimated value",""
"GT","Emissions Totals","492","Monaco","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4.0814","E","Estimated value",""
"GT","Emissions Totals","492","Monaco","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","492","Monaco","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4.5971","E","Estimated value",""
"GT","Emissions Totals","496","Mongolia","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","169.6546","E","Estimated value",""
"GT","Emissions Totals","496","Mongolia","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.1802","E","Estimated value",""
"GT","Emissions Totals","496","Mongolia","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2154.2191","E","Estimated value",""
"GT","Emissions Totals","496","Mongolia","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4750.3299","E","Estimated value",""
"GT","Emissions Totals","496","Mongolia","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","47.7622","E","Estimated value",""
"GT","Emissions Totals","496","Mongolia","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6952.3113","E","Estimated value",""
"GT","Emissions Totals","499","Montenegro","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6.3034","E","Estimated value",""
"GT","Emissions Totals","499","Montenegro","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0381","E","Estimated value",""
"GT","Emissions Totals","499","Montenegro","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","254.7409","E","Estimated value",""
"GT","Emissions Totals","499","Montenegro","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","176.4958","E","Estimated value",""
"GT","Emissions Totals","499","Montenegro","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","10.0927","E","Estimated value",""
"GT","Emissions Totals","499","Montenegro","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","441.3294","E","Estimated value",""
"GT","Emissions Totals","500","Montserrat","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","500","Montserrat","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","500","Montserrat","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","500","Montserrat","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","500","Montserrat","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","500","Montserrat","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","504","Morocco","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","208.4447","E","Estimated value",""
"GT","Emissions Totals","504","Morocco","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1.4178","E","Estimated value",""
"GT","Emissions Totals","504","Morocco","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","15397.1319","E","Estimated value",""
"GT","Emissions Totals","504","Morocco","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","5836.4517","E","Estimated value",""
"GT","Emissions Totals","504","Morocco","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","375.7172","E","Estimated value",""
"GT","Emissions Totals","504","Morocco","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","21609.3008","E","Estimated value",""
"GT","Emissions Totals","508","Mozambique","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","97.2889","E","Estimated value",""
"GT","Emissions Totals","508","Mozambique","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.5706","E","Estimated value",""
"GT","Emissions Totals","508","Mozambique","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","392.2587","E","Estimated value",""
"GT","Emissions Totals","508","Mozambique","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","129.1622","E","Estimated value",""
"GT","Emissions Totals","508","Mozambique","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2724.089","E","Estimated value",""
"GT","Emissions Totals","508","Mozambique","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","151.2171","E","Estimated value",""
"GT","Emissions Totals","508","Mozambique","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3396.727","E","Estimated value",""
"GT","Emissions Totals","104","Myanmar","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","263.1207","E","Estimated value",""
"GT","Emissions Totals","104","Myanmar","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2.3807","E","Estimated value",""
"GT","Emissions Totals","104","Myanmar","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2321.573","E","Estimated value",""
"GT","Emissions Totals","104","Myanmar","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","7367.3785","E","Estimated value",""
"GT","Emissions Totals","104","Myanmar","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","630.889","E","Estimated value",""
"GT","Emissions Totals","104","Myanmar","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","10319.8405","E","Estimated value",""
"GT","Emissions Totals","516","Namibia","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","7.4563","E","Estimated value",""
"GT","Emissions Totals","516","Namibia","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0973","E","Estimated value",""
"GT","Emissions Totals","516","Namibia","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","880.6336","E","Estimated value",""
"GT","Emissions Totals","516","Namibia","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","208.775","E","Estimated value",""
"GT","Emissions Totals","516","Namibia","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","25.7749","E","Estimated value",""
"GT","Emissions Totals","516","Namibia","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1115.1835","E","Estimated value",""
"GT","Emissions Totals","520","Nauru","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0172","E","Estimated value",""
"GT","Emissions Totals","520","Nauru","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","520","Nauru","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6.0287","E","Estimated value",""
"GT","Emissions Totals","520","Nauru","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.4806","E","Estimated value",""
"GT","Emissions Totals","520","Nauru","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0004","E","Estimated value",""
"GT","Emissions Totals","520","Nauru","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","6.5096","E","Estimated value",""
"GT","Emissions Totals","524","Nepal","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","110.1483","E","Estimated value",""
"GT","Emissions Totals","524","Nepal","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.6933","E","Estimated value",""
"GT","Emissions Totals","524","Nepal","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","922.1619","E","Estimated value",""
"GT","Emissions Totals","524","Nepal","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3084.1512","E","Estimated value",""
"GT","Emissions Totals","524","Nepal","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","183.7185","E","Estimated value",""
"GT","Emissions Totals","524","Nepal","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","4190.0317","E","Estimated value",""
"GT","Emissions Totals","528","Netherlands","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","83.6161","E","Estimated value",""
"GT","Emissions Totals","528","Netherlands","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3.2646","E","Estimated value",""
"GT","Emissions Totals","528","Netherlands","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","24717.6923","E","Estimated value",""
"GT","Emissions Totals","528","Netherlands","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","3765.0479","E","Estimated value",""
"GT","Emissions Totals","528","Netherlands","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2341.2515","E","Estimated value",""
"GT","Emissions Totals","528","Netherlands","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","865.1185","E","Estimated value",""
"GT","Emissions Totals","528","Netherlands","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","31689.1101","E","Estimated value",""
"GT","Emissions Totals","530","Netherlands Antilles (former)","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","530","Netherlands Antilles (former)","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","530","Netherlands Antilles (former)","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","530","Netherlands Antilles (former)","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","530","Netherlands Antilles (former)","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","540","New Caledonia","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.4463","E","Estimated value",""
"GT","Emissions Totals","540","New Caledonia","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.0083","E","Estimated value",""
"GT","Emissions Totals","540","New Caledonia","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0","E","Estimated value",""
"GT","Emissions Totals","540","New Caledonia","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","12.4964","E","Estimated value",""
"GT","Emissions Totals","540","New Caledonia","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","2.2062","E","Estimated value",""
"GT","Emissions Totals","540","New Caledonia","723113","Emissions (CO2eq) (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","14.7026","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7225","Emissions (CH4)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","52.9108","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7230","Emissions (N2O)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","0.4906","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","7273","Emissions (CO2)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","5901.4818","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","717815","Emissions (CO2eq) from F-gases (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1098.2645","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","724413","Emissions (CO2eq) from CH4 (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","1481.5026","E","Estimated value",""
"GT","Emissions Totals","554","New Zealand","724313","Emissions (CO2eq) from N2O (AR5)","6517","Pre- and post- production","2020","2020","3050","FAO TIER 1","kilotonnes","130.0164","E","Estimated value",""
